Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
337,299,45,141,0.5090546461522764,28850.239322407244,5338942.906336268
338,299,45,141,0.5090546461522764,29936.963403025027,5368879.869739293
339,299,45,141,0.5090546461522764,27164.590676146207,5396044.46041544
340,299,45,141,0.5090546461522764,20040.36516459384,5416084.8255800335
341,299,45,141,0.5090546461522764,21181.193386889612,5437266.0189669235
342,44,45,142,0.5090546461522764,6180.611672423816,5443446.630639347
343,245,45,143,0.5090546461522764,25475.296818636012,5468921.927457984
344,183,45,144,0.5090546461522764,18785.189192732996,5487707.116650716
345,211,46,144,0.5090546461522764,9782.624705634353,5497489.7413563505
346,299,46,144,0.4836019138446625,27905.28550407023,5525395.026860421
347,167,47,144,0.4836019138446625,5536.0629838267,5530931.089844247
348,217,47,145,0.4836019138446625,17946.72334932603,5548877.813193574
349,299,47,145,0.4836019138446625,23755.23253547879,5572633.045729052
350,299,47,145,0.4836019138446625,27132.10023441395,5599765.145963466
351,299,47,145,0.4836019138446625,23591.831932242105,5623356.977895708
352,142,47,146,0.4836019138446625,16273.879382286505,5639630.857277994
353,299,47,146,0.4836019138446625,25026.436488819254,5664657.293766813
354,299,47,146,0.4836019138446625,24670.917136575063,5689328.210903388
355,299,47,146,0.4836019138446625,21293.177860170887,5710621.388763559
356,299,47,146,0.4836019138446625,30309.12429849934,5740930.513062058
357,299,47,146,0.4836019138446625,25571.487072933473,5766502.0001349915
358,299,47,146,0.4836019138446625,23210.59060212712,5789712.590737118
359,71,47,147,0.4836019138446625,8145.088519652503,5797857.679256771
360,228,47,148,0.4836019138446625,24912.139599140024,5822769.818855911
361,17,47,149,0.45942181815242933,3380.6374717315807,5826150.456327642
362,299,47,149,0.45942181815242933,22218.33488673995,5848368.791214382
363,207,47,150,0.45942181815242933,17481.629503918917,5865850.420718301
364,121,47,151,0.45942181815242933,11545.677240049145,5877396.097958351
365,219,48,151,0.45942181815242933,8933.012518635234,5886329.110476986
366,34,48,152,0.45942181815242933,4916.607004776357,5891245.717481762
367,293,49,152,0.45942181815242933,21755.211529672546,5913000.929011434
368,39,49,153,0.45942181815242933,5643.367032827502,5918644.296044262
369,299,49,153,0.45942181815242933,26826.85627323224,5945471.152317494
370,299,49,153,0.45942181815242933,20876.38355323132,5966347.535870725
371,181,49,154,0.45942181815242933,18084.404165920165,5984431.940036645
372,299,49,154,0.45942181815242933,21657.93600983735,6006089.8760464825
373,299,49,154,0.45942181815242933,29449.579592592523,6035539.455639075
374,45,49,155,0.45942181815242933,6279.850590993036,6041819.306230067
375,299,49,155,0.45942181815242933,21782.59554876824,6063601.901778836
376,299,49,155,0.4364507272448078,25215.78083931389,6088817.68261815
377,14,49,156,0.4364507272448078,2918.757288390119,6091736.439906539
378,299,49,156,0.4364507272448078,26666.574355141933,6118403.014261682
379,166,50,156,0.4364507272448078,4410.5264492752085,6122813.540710957
380,299,50,156,0.4364507272448078,4232.350806490876,6127045.891517447
381,299,50,156,0.4364507272448078,25329.976309230533,6152375.867826678
382,299,50,156,0.4364507272448078,-144765.9864436086,6007609.881383069
383,299,50,156,0.4364507272448078,27559.661112873415,6035169.542495943
384,170,50,157,0.4364507272448078,19132.704320834237,6054302.246816777
385,299,50,157,0.4364507272448078,22040.867538699556,6076343.114355477
386,299,50,157,0.4364507272448078,19158.590321900974,6095501.704677378
387,299,50,157,0.4364507272448078,29732.239900161323,6125233.944577539
388,299,50,157,0.4364507272448078,309.21658290171735,6125543.161160441
389,66,50,158,0.4364507272448078,8548.841110029776,6134092.002270471
390,299,50,158,0.4364507272448078,26518.933718076638,6160610.935988548
391,46,50,159,0.4146281908825674,6650.361033864418,6167261.2970224125
392,211,50,160,0.4146281908825674,19779.8481160085,6187041.145138421
393,299,50,160,0.4146281908825674,27476.86602434113,6214518.0111627625
394,280,50,161,0.4146281908825674,26629.82748393692,6241147.8386467
395,299,50,161,0.4146281908825674,27226.757872970407,6268374.59651967
396,299,50,161,0.4146281908825674,27957.533999162584,6296332.130518833
397,299,50,161,0.4146281908825674,29889.192862280695,6326221.323381114
398,299,50,161,0.4146281908825674,29772.888393157682,6355994.211774272
399,186,50,162,0.4146281908825674,19579.715476930807,6375573.927251203
400,299,50,162,0.4146281908825674,23171.03953523243,6398744.966786436
401,235,50,163,0.4146281908825674,25299.912615388894,6424044.879401824
