Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
399,205,153,200,2.2530968076820943,12842.247043063147,-630469.3581891924
400,225,153,201,2.2530968076820943,20134.466381542403,-610334.89180765
401,111,153,202,2.2530968076820943,13085.921230253325,-597248.9705773967
402,17,153,203,2.2530968076820943,3280.114545114476,-593968.8560322822
403,85,153,204,2.2530968076820943,1364.165167115563,-592604.6908651667
404,8,153,205,2.2530968076820943,2430.5148011965885,-590174.1760639701
405,15,153,206,2.2530968076820943,2918.6472871531137,-587255.528776817
406,123,153,207,2.1404419672979893,6026.369816139908,-581229.1589606771
407,299,153,207,2.1404419672979893,18812.703671552074,-562416.455289125
408,299,153,207,2.1404419672979893,23113.556170717242,-539302.8991184077
409,39,153,208,2.1404419672979893,5059.03781473364,-534243.861303674
410,299,153,208,2.1404419672979893,8145.750167393065,-526098.111136281
411,289,153,209,2.1404419672979893,11984.329425191696,-514113.78171108937
412,211,154,209,2.1404419672979893,10354.190985095076,-503759.5907259943
413,62,154,210,2.1404419672979893,-3241.732018159928,-507001.32274415425
414,70,154,211,2.1404419672979893,8419.70888158082,-498581.61386257346
415,20,155,211,2.1404419672979893,-7919.342743539395,-506500.9566061128
416,89,155,212,2.1404419672979893,-5808.7193100087525,-512309.6759161216
417,26,155,213,2.1404419672979893,2556.203735473605,-509753.47218064795
418,59,156,213,2.1404419672979893,-4529.77821116508,-514283.25039181305
419,44,156,214,2.1404419672979893,5169.454011374719,-509113.7963804383
420,263,157,214,2.1404419672979893,9031.9182710098,-500081.8781094285
421,112,157,215,2.03341986893309,3334.283249713877,-496747.5948597146
422,19,157,216,2.03341986893309,3584.339095309409,-493163.2557644052
423,155,158,216,2.03341986893309,696.3993557323811,-492466.8564086728
424,35,158,217,2.03341986893309,4526.865112236727,-487939.9912964361
425,44,159,217,2.03341986893309,-6313.257827484906,-494253.24912392104
426,246,160,217,2.03341986893309,6680.701779748073,-487572.54734417296
427,139,161,217,2.03341986893309,2224.1703230839066,-485348.377021089
428,105,161,218,2.03341986893309,10115.484736342723,-475232.8922847463
429,257,161,219,2.03341986893309,24881.993360108052,-450350.8989246382
430,299,161,219,2.03341986893309,19624.516203077128,-430726.3827215611
431,299,161,219,2.03341986893309,25443.140269475145,-405283.24245208595
432,171,162,219,2.03341986893309,-11415.49733641871,-416698.73978850467
433,299,162,219,2.03341986893309,17797.360344495035,-398901.3794440096
434,8,162,220,2.03341986893309,2371.9297047984974,-396529.4497392111
435,8,162,221,2.03341986893309,2447.9926788095454,-394081.45706040156
436,299,162,221,1.9317488754864351,21903.21170973906,-372178.2453506625
437,242,163,221,1.9317488754864351,13335.704519790717,-358842.5408308718
438,299,163,221,1.9317488754864351,29070.238219052542,-329772.30261181924
439,30,163,222,1.9317488754864351,4759.091181781167,-325013.2114300381
440,161,163,223,1.9317488754864351,14157.210740996557,-310856.0006890415
441,129,164,223,1.9317488754864351,2851.6644756352925,-308004.33621340623
442,299,164,223,1.9317488754864351,22949.48045667851,-285054.85575672775
443,212,165,223,1.9317488754864351,6321.018560029348,-278733.8371966984
444,64,165,224,1.9317488754864351,8653.484731997592,-270080.3524647008
445,97,166,224,1.9317488754864351,-1859.617157215138,-271939.96962191595
446,135,167,224,1.9317488754864351,1538.3361607463812,-270401.63346116955
447,299,167,224,1.9317488754864351,16658.11415264256,-253743.519308527
448,141,167,225,1.9317488754864351,14732.073778447948,-239011.44553007904
449,299,167,225,1.9317488754864351,23603.153827049715,-215408.29170302933
450,299,167,225,1.9317488754864351,25379.040293686474,-190029.25140934286
451,48,167,226,1.8351614317121132,3968.796292224256,-186060.4551171186
452,299,167,226,1.8351614317121132,27283.907185853994,-158776.54793126462
453,63,167,227,1.8351614317121132,7652.954609246805,-151123.5933220178
454,46,167,228,1.8351614317121132,6269.088926565293,-144854.50439545253
455,220,167,229,1.8351614317121132,19032.94191475195,-125821.56248070058
456,167,167,230,1.8351614317121132,16234.753907486207,-109586.80857321437
457,299,167,230,1.8351614317121132,28508.51898947273,-81078.28958374163
458,299,167,230,1.8351614317121132,26332.748222921124,-54745.541360820505
459,24,167,231,1.8351614317121132,3955.40620336699,-50790.135157453515
460,57,167,232,1.8351614317121132,5697.688450045292,-45092.44670740822
461,81,167,233,1.8351614317121132,9906.515688039,-35185.93101936922
462,299,167,233,1.8351614317121132,21986.695132004326,-13199.235887364895
463,299,167,233,1.8351614317121132,24693.38490612866,11494.149018763765
464,48,167,234,1.8351614317121132,5544.143992071678,17038.29301083544
465,299,167,234,1.8351614317121132,2124.066103733278,19162.35911456872
466,9,168,234,1.7434033601265075,-9100.085064490522,10062.274050078198
467,253,169,234,1.7434033601265075,9187.764929188612,19250.03897926681
468,37,169,235,1.7434033601265075,5259.599617311782,24509.638596578592
469,232,169,236,1.7434033601265075,19220.653883816052,43730.292480394644
470,299,169,236,1.7434033601265075,11543.733198795662,55274.02567919031
471,299,169,236,1.7434033601265075,22742.456084282072,78016.48176347237
472,77,169,237,1.7434033601265075,8956.68038032548,86973.16214379785
473,74,170,237,1.7434033601265075,-6120.628813244486,80852.53333055336
474,11,170,238,1.7434033601265075,1557.8945092621311,82410.42783981549
475,91,170,239,1.7434033601265075,8485.249975706542,90895.67781552202
476,299,170,239,1.7434033601265075,26060.79822448003,116956.47604000205
477,36,170,240,1.7434033601265075,5281.891275442498,122238.36731544454
478,64,171,240,1.7434033601265075,-7543.805267692553,114694.56204775198
479,80,172,240,1.7434033601265075,-3216.0003163489246,111478.56173140305
480,160,173,240,1.7434033601265075,2899.8073178768373,114378.36904927989
481,133,173,241,1.656233192120182,13019.865156811135,127398.23420609103
482,32,173,242,1.656233192120182,1600.8224367928015,128999.05664288384
483,299,173,242,1.656233192120182,27220.503076758883,156219.5597196427
484,237,174,242,1.656233192120182,7011.981303650162,163231.54102329287
485,138,174,243,1.656233192120182,10704.48674019121,173936.02776348407
486,209,174,244,1.656233192120182,16061.918769699241,189997.9465331833
487,64,174,245,1.656233192120182,7471.346749934311,197469.29328311761
488,299,174,245,1.656233192120182,28006.15098065051,225475.44426376812
489,127,175,245,1.656233192120182,2180.258445999394,227655.7027097675
490,299,175,245,1.656233192120182,24875.183173884212,252530.8858836517
491,299,175,245,1.656233192120182,28686.07473737474,281216.96062102646
492,191,175,246,1.656233192120182,20744.436148834622,301961.3967698611
493,299,175,246,1.656233192120182,16851.895154950413,318813.29192481155
494,299,175,246,1.656233192120182,23864.531169402904,342677.82309421443
495,43,175,247,1.656233192120182,6478.875300520847,349156.6983947353
496,113,175,248,1.573421532514173,10140.34457993106,359297.04297466634
497,299,175,248,1.573421532514173,26351.76840345338,385648.81137811975
498,299,175,248,1.573421532514173,13889.845907834428,399538.65728595416
499,299,175,248,1.573421532514173,21397.321286513547,420935.9785724677
